0|ReplaceConstant|br.com.caelum.vraptor.util.EmptyBundle.getContents()[[Ljava/lang/Object;:31 - ReplaceConstant - 0 -> 1
1|ReplaceConstant|br.com.caelum.vraptor.util.EmptyBundle.getContents()[[Ljava/lang/Object;:31 - ReplaceConstant - 0 -> 1
