0|ReplaceConstant|br.com.caelum.vraptor.view.DefaultPathResolver.pathFor(Lbr/com/caelum/vraptor/controller/ControllerMethod;)Ljava/lang/String;:57 - ReplaceConstant - Resolving path for {} -> 
1|ReplaceComparisonOperator|br.com.caelum.vraptor.view.DefaultPathResolver.pathFor(Lbr/com/caelum/vraptor/controller/ControllerMethod;)Ljava/lang/String;:61 - ReplaceComparisonOperator = null -> != null
2|ReplaceConstant|br.com.caelum.vraptor.view.DefaultPathResolver.pathFor(Lbr/com/caelum/vraptor/controller/ControllerMethod;)Ljava/lang/String;:61 - ReplaceConstant - html -> 
3|ReplaceComparisonOperator|br.com.caelum.vraptor.view.DefaultPathResolver.pathFor(Lbr/com/caelum/vraptor/controller/ControllerMethod;)Ljava/lang/String;:61 - ReplaceComparisonOperator != -> -1
4|ReplaceComparisonOperator|br.com.caelum.vraptor.view.DefaultPathResolver.pathFor(Lbr/com/caelum/vraptor/controller/ControllerMethod;)Ljava/lang/String;:61 - ReplaceComparisonOperator != -> <
5|ReplaceComparisonOperator|br.com.caelum.vraptor.view.DefaultPathResolver.pathFor(Lbr/com/caelum/vraptor/controller/ControllerMethod;)Ljava/lang/String;:61 - ReplaceComparisonOperator != -> >
6|ReplaceConstant|br.com.caelum.vraptor.view.DefaultPathResolver.pathFor(Lbr/com/caelum/vraptor/controller/ControllerMethod;)Ljava/lang/String;:62 - ReplaceConstant - . -> 
7|ReplaceConstant|br.com.caelum.vraptor.view.DefaultPathResolver.pathFor(Lbr/com/caelum/vraptor/controller/ControllerMethod;)Ljava/lang/String;:67 - ReplaceConstant - / -> 
8|ReplaceConstant|br.com.caelum.vraptor.view.DefaultPathResolver.pathFor(Lbr/com/caelum/vraptor/controller/ControllerMethod;)Ljava/lang/String;:67 - ReplaceConstant - . -> 
9|ReplaceConstant|br.com.caelum.vraptor.view.DefaultPathResolver.pathFor(Lbr/com/caelum/vraptor/controller/ControllerMethod;)Ljava/lang/String;:69 - ReplaceConstant - Returning path {} for {} -> 
10|ReplaceConstant|br.com.caelum.vraptor.view.DefaultPathResolver.getPrefix()Ljava/lang/String;:74 - ReplaceConstant - /WEB-INF/jsp/ -> 
11|ReplaceConstant|br.com.caelum.vraptor.view.DefaultPathResolver.getExtension()Ljava/lang/String;:78 - ReplaceConstant - jsp -> 
12|ReplaceConstant|br.com.caelum.vraptor.view.DefaultPathResolver.extractControllerFromName(Ljava/lang/String;)Ljava/lang/String;:84 - ReplaceConstant - Controller -> 
13|ReplaceComparisonOperator|br.com.caelum.vraptor.view.DefaultPathResolver.extractControllerFromName(Ljava/lang/String;)Ljava/lang/String;:84 - ReplaceComparisonOperator == -> -2
14|ReplaceComparisonOperator|br.com.caelum.vraptor.view.DefaultPathResolver.extractControllerFromName(Ljava/lang/String;)Ljava/lang/String;:84 - ReplaceComparisonOperator == -> >=
15|ReplaceComparisonOperator|br.com.caelum.vraptor.view.DefaultPathResolver.extractControllerFromName(Ljava/lang/String;)Ljava/lang/String;:84 - ReplaceComparisonOperator == -> <=
16|ReplaceConstant|br.com.caelum.vraptor.view.DefaultPathResolver.extractControllerFromName(Ljava/lang/String;)Ljava/lang/String;:85 - ReplaceConstant - 0 -> 1
17|ReplaceConstant|br.com.caelum.vraptor.view.DefaultPathResolver.extractControllerFromName(Ljava/lang/String;)Ljava/lang/String;:85 - ReplaceConstant - Controller -> 
18|ReplaceConstant|br.com.caelum.vraptor.view.DefaultPathResolver.lowerFirstCharacter(Ljava/lang/String;)Ljava/lang/String;:92 - ReplaceConstant - 0 -> 1
19|ReplaceConstant|br.com.caelum.vraptor.view.DefaultPathResolver.lowerFirstCharacter(Ljava/lang/String;)Ljava/lang/String;:92 - ReplaceConstant - 1 -> 0
20|ReplaceConstant|br.com.caelum.vraptor.view.DefaultPathResolver.lowerFirstCharacter(Ljava/lang/String;)Ljava/lang/String;:92 - ReplaceConstant - 1 -> 0
