0,25,org.assertj.core.internal.files.Files_assertHasExtension_Test:should_pass_if_actual_has_expected_extension
1,30,org.assertj.core.internal.files.Files_assertHasExtension_Test:should_pass_if_actual_has_expected_extension
2,30,org.assertj.core.internal.files.Files_assertHasExtension_Test:should_pass_if_actual_has_expected_extension
3,30,org.assertj.core.internal.files.Files_assertHasExtension_Test:should_pass_if_actual_has_expected_extension
4,30,org.assertj.core.internal.files.Files_assertHasExtension_Test:should_pass_if_actual_has_expected_extension
5,30,org.assertj.core.internal.files.Files_assertHasExtension_Test:should_pass_if_actual_has_expected_extension
6,30,org.assertj.core.internal.files.Files_assertHasExtension_Test:should_pass_if_actual_has_expected_extension
7,30,org.assertj.core.internal.files.Files_assertHasExtension_Test:should_pass_if_actual_has_expected_extension
8,30,org.assertj.core.internal.files.Files_assertHasExtension_Test:should_pass_if_actual_has_expected_extension
9,30,org.assertj.core.internal.files.Files_assertHasExtension_Test:should_pass_if_actual_has_expected_extension
10,30,org.assertj.core.internal.files.Files_assertHasExtension_Test:should_pass_if_actual_has_expected_extension
11,30,org.assertj.core.internal.files.Files_assertHasExtension_Test:should_pass_if_actual_has_expected_extension
12,30,org.assertj.core.internal.files.Files_assertHasExtension_Test:should_pass_if_actual_has_expected_extension
