0|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.getIncludes()Lcom/google/common/collect/Multimap;:71 - ReplaceComparisonOperator != null -> = null
1|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.getExcludes()Lcom/google/common/collect/Multimap;:79 - ReplaceComparisonOperator != null -> = null
2|InsertUnaryOp|br.com.caelum.vraptor.serialization.Serializee.isRecursive()Z:95 - InsertUnaryOp Negation
3|InsertUnaryOp|br.com.caelum.vraptor.serialization.Serializee.setRecursive(Z)V:99 - InsertUnaryOp Negation of recursive
4|InsertUnaryOp|br.com.caelum.vraptor.serialization.Serializee.setRecursive(Z)V:99 - InsertUnaryOp IINC 1 recursive
5|InsertUnaryOp|br.com.caelum.vraptor.serialization.Serializee.setRecursive(Z)V:99 - InsertUnaryOp IINC -1 recursive
6|ReplaceConstant|br.com.caelum.vraptor.serialization.Serializee.excludeAll([Ljava/lang/String;)V:103 - ReplaceConstant - 0 -> 1
7|ReplaceConstant|br.com.caelum.vraptor.serialization.Serializee.excludeAll([Ljava/lang/String;)V:104 - ReplaceConstant - \? -> 
8|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.excludeAll([Ljava/lang/String;)V:103 - ReplaceComparisonOperator < -> !=
9|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.excludeAll([Ljava/lang/String;)V:103 - ReplaceComparisonOperator < -> -2
10|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.excludeAll([Ljava/lang/String;)V:103 - ReplaceComparisonOperator < -> <=
11|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.excludeAll()V:111 - ReplaceComparisonOperator == -> -2
12|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.excludeAll()V:111 - ReplaceComparisonOperator == -> >=
13|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.excludeAll()V:111 - ReplaceComparisonOperator == -> <=
14|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.excludeAll()V:118 - ReplaceComparisonOperator != -> -1
15|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.excludeAll()V:118 - ReplaceComparisonOperator != -> <
16|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.excludeAll()V:118 - ReplaceComparisonOperator != -> >
17|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.excludeAll()V:117 - ReplaceComparisonOperator != -> -1
18|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.excludeAll()V:117 - ReplaceComparisonOperator != -> <
19|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.excludeAll()V:117 - ReplaceComparisonOperator != -> >
20|ReplaceConstant|br.com.caelum.vraptor.serialization.Serializee.includeAll([Ljava/lang/String;)V:125 - ReplaceConstant - 0 -> 1
21|ReplaceConstant|br.com.caelum.vraptor.serialization.Serializee.includeAll([Ljava/lang/String;)V:126 - ReplaceConstant - \? -> 
22|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.includeAll([Ljava/lang/String;)V:125 - ReplaceComparisonOperator < -> !=
23|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.includeAll([Ljava/lang/String;)V:125 - ReplaceComparisonOperator < -> -2
24|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.includeAll([Ljava/lang/String;)V:125 - ReplaceComparisonOperator < -> <=
25|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.getParentTypesFor(Ljava/lang/String;)Ljava/util/Set;:131 - ReplaceComparisonOperator != null -> = null
26|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.getParentTypesFor(Ljava/lang/String;)Ljava/util/Set;:136 - ReplaceComparisonOperator != -> -1
27|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.getParentTypesFor(Ljava/lang/String;)Ljava/util/Set;:136 - ReplaceComparisonOperator != -> <
28|ReplaceComparisonOperator|br.com.caelum.vraptor.serialization.Serializee.getParentTypesFor(Ljava/lang/String;)Ljava/util/Set;:136 - ReplaceComparisonOperator != -> >
29|ReplaceConstant|br.com.caelum.vraptor.serialization.Serializee.getParentTypes(Ljava/lang/String;Ljava/lang/Class;)Ljava/util/Set;:144 - ReplaceConstant - \. -> 
