0|ReplaceConstant|br.com.caelum.vraptor.serialization.DeserializesHandler.handle(Lbr/com/caelum/vraptor/controller/BeanClass;)V:53 - ReplaceConstant - %s must implement Deserializer -> 
1|ReplaceConstant|br.com.caelum.vraptor.serialization.DeserializesHandler.handle(Lbr/com/caelum/vraptor/controller/BeanClass;)V:53 - ReplaceConstant - 1 -> 0
2|ReplaceConstant|br.com.caelum.vraptor.serialization.DeserializesHandler.handle(Lbr/com/caelum/vraptor/controller/BeanClass;)V:53 - ReplaceConstant - 0 -> 1
