0|ReplaceComparisonOperator|br.com.caelum.vraptor.view.DefaultValidationViewsFactory.instanceFor(Ljava/lang/Class;Ljava/util/List;)Lbr/com/caelum/vraptor/View;:77 - ReplaceComparisonOperator == -> -2
1|ReplaceComparisonOperator|br.com.caelum.vraptor.view.DefaultValidationViewsFactory.instanceFor(Ljava/lang/Class;Ljava/util/List;)Lbr/com/caelum/vraptor/View;:77 - ReplaceComparisonOperator == -> >=
2|ReplaceComparisonOperator|br.com.caelum.vraptor.view.DefaultValidationViewsFactory.instanceFor(Ljava/lang/Class;Ljava/util/List;)Lbr/com/caelum/vraptor/View;:77 - ReplaceComparisonOperator == -> <=
