0|ReplaceConstant|br.com.caelum.vraptor.ioc.ControllerHandler.handle(Lbr/com/caelum/vraptor/controller/BeanClass;)V:65 - ReplaceConstant - Found controller: {} -> 
1|ReplaceComparisonOperator|br.com.caelum.vraptor.ioc.ControllerHandler.handle(Lbr/com/caelum/vraptor/controller/BeanClass;)V:66 - ReplaceComparisonOperator != -> -1
2|ReplaceComparisonOperator|br.com.caelum.vraptor.ioc.ControllerHandler.handle(Lbr/com/caelum/vraptor/controller/BeanClass;)V:66 - ReplaceComparisonOperator != -> <
3|ReplaceComparisonOperator|br.com.caelum.vraptor.ioc.ControllerHandler.handle(Lbr/com/caelum/vraptor/controller/BeanClass;)V:66 - ReplaceComparisonOperator != -> >
