0,156,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testSerialization
3,179,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testSerialization
4,179,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testSerialization
5,179,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testSerialization
11,208,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testSerialization
940,853,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testSerialization
942,856,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testSerialization
943,856,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testSerialization
944,856,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testSerialization
946,860,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testSerialization
947,860,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testSerialization
948,860,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testSerialization
949,860,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testSerialization
951,863,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testSerialization
952,863,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testSerialization
953,863,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testSerialization
954,863,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testSerialization
955,863,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testSerialization
0,156,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testCreateStackedValueList1
128,371,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testCreateStackedValueList1
129,371,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testCreateStackedValueList1
130,371,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testCreateStackedValueList1
3,179,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testCreateStackedValueList1
131,371,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testCreateStackedValueList1
4,179,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testCreateStackedValueList1
132,372,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testCreateStackedValueList1
5,179,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testCreateStackedValueList1
133,372,org.jfree.chart.renderer.category.StackedBarRenderer3DTest:testCreateStackedValueList1
