0|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notFound()V:75 - ReplaceConstant - 404 -> 0
1|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notFound()V:75 - ReplaceConstant - 404 -> 1
2|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notFound()V:75 - ReplaceConstant - 404 -> -1
3|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notFound()V:75 - ReplaceConstant - 404 -> 403
4|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notFound()V:75 - ReplaceConstant - 404 -> 405
5|InsertUnaryOp|br.com.caelum.vraptor.view.DefaultStatus.sendError(I)V:80 - InsertUnaryOp Negation of error
6|InsertUnaryOp|br.com.caelum.vraptor.view.DefaultStatus.sendError(I)V:80 - InsertUnaryOp IINC 1 error
7|InsertUnaryOp|br.com.caelum.vraptor.view.DefaultStatus.sendError(I)V:80 - InsertUnaryOp IINC -1 error
8|InsertUnaryOp|br.com.caelum.vraptor.view.DefaultStatus.sendError(ILjava/lang/String;)V:88 - InsertUnaryOp Negation of error
9|InsertUnaryOp|br.com.caelum.vraptor.view.DefaultStatus.sendError(ILjava/lang/String;)V:88 - InsertUnaryOp IINC 1 error
10|InsertUnaryOp|br.com.caelum.vraptor.view.DefaultStatus.sendError(ILjava/lang/String;)V:88 - InsertUnaryOp IINC -1 error
11|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.created()V:101 - ReplaceConstant - 201 -> 0
12|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.created()V:101 - ReplaceConstant - 201 -> 1
13|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.created()V:101 - ReplaceConstant - 201 -> -1
14|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.created()V:101 - ReplaceConstant - 201 -> 200
15|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.created()V:101 - ReplaceConstant - 201 -> 202
16|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.created(Ljava/lang/String;)V:107 - ReplaceConstant - Location -> 
17|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.ok()V:113 - ReplaceConstant - 200 -> 0
18|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.ok()V:113 - ReplaceConstant - 200 -> 1
19|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.ok()V:113 - ReplaceConstant - 200 -> -1
20|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.ok()V:113 - ReplaceConstant - 200 -> 199
21|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.ok()V:113 - ReplaceConstant - 200 -> 201
22|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.conflict()V:119 - ReplaceConstant - 409 -> 0
23|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.conflict()V:119 - ReplaceConstant - 409 -> 1
24|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.conflict()V:119 - ReplaceConstant - 409 -> -1
25|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.conflict()V:119 - ReplaceConstant - 409 -> 408
26|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.conflict()V:119 - ReplaceConstant - 409 -> 410
27|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.methodNotAllowed(Ljava/util/EnumSet;)V:124 - ReplaceConstant - Allow -> 
28|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.methodNotAllowed(Ljava/util/EnumSet;)V:124 - ReplaceConstant - ,  -> 
29|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.methodNotAllowed(Ljava/util/EnumSet;)V:125 - ReplaceConstant - 405 -> 0
30|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.methodNotAllowed(Ljava/util/EnumSet;)V:125 - ReplaceConstant - 405 -> 1
31|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.methodNotAllowed(Ljava/util/EnumSet;)V:125 - ReplaceConstant - 405 -> -1
32|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.methodNotAllowed(Ljava/util/EnumSet;)V:125 - ReplaceConstant - 405 -> 404
33|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.methodNotAllowed(Ljava/util/EnumSet;)V:125 - ReplaceConstant - 405 -> 406
34|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.movedPermanentlyTo(Ljava/lang/String;)V:130 - ReplaceConstant - 301 -> 0
35|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.movedPermanentlyTo(Ljava/lang/String;)V:130 - ReplaceConstant - 301 -> 1
36|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.movedPermanentlyTo(Ljava/lang/String;)V:130 - ReplaceConstant - 301 -> -1
37|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.movedPermanentlyTo(Ljava/lang/String;)V:130 - ReplaceConstant - 301 -> 300
38|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.movedPermanentlyTo(Ljava/lang/String;)V:130 - ReplaceConstant - 301 -> 302
39|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.movedPermanentlyTo(Ljava/lang/String;)V:131 - ReplaceConstant - Location -> 
40|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.movedPermanentlyTo(Ljava/lang/String;)V:133 - ReplaceConstant - Content-length -> 
41|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.movedPermanentlyTo(Ljava/lang/String;)V:133 - ReplaceConstant - 0 -> 1
42|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.movedPermanentlyTo(Ljava/lang/String;)V:134 - ReplaceConstant - Date -> 
43|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.fixLocation(Ljava/lang/String;)Ljava/lang/String;:138 - ReplaceConstant - / -> 
44|ReplaceComparisonOperator|br.com.caelum.vraptor.view.DefaultStatus.fixLocation(Ljava/lang/String;)Ljava/lang/String;:138 - ReplaceComparisonOperator == -> -2
45|ReplaceComparisonOperator|br.com.caelum.vraptor.view.DefaultStatus.fixLocation(Ljava/lang/String;)Ljava/lang/String;:138 - ReplaceComparisonOperator == -> >=
46|ReplaceComparisonOperator|br.com.caelum.vraptor.view.DefaultStatus.fixLocation(Ljava/lang/String;)Ljava/lang/String;:138 - ReplaceComparisonOperator == -> <=
47|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.unsupportedMediaType(Ljava/lang/String;)V:158 - ReplaceConstant - 415 -> 0
48|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.unsupportedMediaType(Ljava/lang/String;)V:158 - ReplaceConstant - 415 -> 1
49|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.unsupportedMediaType(Ljava/lang/String;)V:158 - ReplaceConstant - 415 -> -1
50|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.unsupportedMediaType(Ljava/lang/String;)V:158 - ReplaceConstant - 415 -> 414
51|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.unsupportedMediaType(Ljava/lang/String;)V:158 - ReplaceConstant - 415 -> 416
52|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.badRequest(Ljava/lang/String;)V:163 - ReplaceConstant - 400 -> 0
53|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.badRequest(Ljava/lang/String;)V:163 - ReplaceConstant - 400 -> 1
54|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.badRequest(Ljava/lang/String;)V:163 - ReplaceConstant - 400 -> -1
55|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.badRequest(Ljava/lang/String;)V:163 - ReplaceConstant - 400 -> 399
56|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.badRequest(Ljava/lang/String;)V:163 - ReplaceConstant - 400 -> 401
57|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.badRequest(Ljava/util/List;)V:168 - ReplaceConstant - 400 -> 0
58|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.badRequest(Ljava/util/List;)V:168 - ReplaceConstant - 400 -> 1
59|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.badRequest(Ljava/util/List;)V:168 - ReplaceConstant - 400 -> -1
60|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.badRequest(Ljava/util/List;)V:168 - ReplaceConstant - 400 -> 399
61|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.badRequest(Ljava/util/List;)V:168 - ReplaceConstant - 400 -> 401
62|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.badRequest(Ljava/util/List;)V:169 - ReplaceConstant - errors -> 
63|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.forbidden(Ljava/lang/String;)V:174 - ReplaceConstant - 403 -> 0
64|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.forbidden(Ljava/lang/String;)V:174 - ReplaceConstant - 403 -> 1
65|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.forbidden(Ljava/lang/String;)V:174 - ReplaceConstant - 403 -> -1
66|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.forbidden(Ljava/lang/String;)V:174 - ReplaceConstant - 403 -> 402
67|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.forbidden(Ljava/lang/String;)V:174 - ReplaceConstant - 403 -> 404
68|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.noContent()V:179 - ReplaceConstant - 204 -> 0
69|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.noContent()V:179 - ReplaceConstant - 204 -> 1
70|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.noContent()V:179 - ReplaceConstant - 204 -> -1
71|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.noContent()V:179 - ReplaceConstant - 204 -> 203
72|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.noContent()V:179 - ReplaceConstant - 204 -> 205
73|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notAcceptable()V:184 - ReplaceConstant - 406 -> 0
74|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notAcceptable()V:184 - ReplaceConstant - 406 -> 1
75|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notAcceptable()V:184 - ReplaceConstant - 406 -> -1
76|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notAcceptable()V:184 - ReplaceConstant - 406 -> 405
77|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notAcceptable()V:184 - ReplaceConstant - 406 -> 407
78|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.accepted()V:189 - ReplaceConstant - 202 -> 0
79|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.accepted()V:189 - ReplaceConstant - 202 -> 1
80|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.accepted()V:189 - ReplaceConstant - 202 -> -1
81|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.accepted()V:189 - ReplaceConstant - 202 -> 201
82|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.accepted()V:189 - ReplaceConstant - 202 -> 203
83|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notModified()V:195 - ReplaceConstant - 304 -> 0
84|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notModified()V:195 - ReplaceConstant - 304 -> 1
85|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notModified()V:195 - ReplaceConstant - 304 -> -1
86|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notModified()V:195 - ReplaceConstant - 304 -> 303
87|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notModified()V:195 - ReplaceConstant - 304 -> 305
88|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notImplemented()V:200 - ReplaceConstant - 501 -> 0
89|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notImplemented()V:200 - ReplaceConstant - 501 -> 1
90|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notImplemented()V:200 - ReplaceConstant - 501 -> -1
91|ReplaceConstant|br.com.caelum.vraptor.view.DefaultStatus.notImplemented()V:200 - ReplaceConstant - 501 -> 500
