0|ReplaceComparisonOperator|br.com.caelum.vraptor.observer.InstantiateObserver.getControllerInstance()Lbr/com/caelum/vraptor/controller/ControllerInstance;:64 - ReplaceComparisonOperator = null -> != null
1|ReplaceConstant|br.com.caelum.vraptor.observer.InstantiateObserver.getControllerInstance()Lbr/com/caelum/vraptor/controller/ControllerInstance;:64 - ReplaceConstant - 1 -> 0
2|ReplaceConstant|br.com.caelum.vraptor.observer.InstantiateObserver.getControllerInstance()Lbr/com/caelum/vraptor/controller/ControllerInstance;:64 - ReplaceConstant - 0 -> 1
3|ReplaceConstant|br.com.caelum.vraptor.observer.InstantiateObserver.getControllerInstance()Lbr/com/caelum/vraptor/controller/ControllerInstance;:64 - ReplaceConstant - ControllerInstance is not initialised yet -> 
